Company Name,Ticker Symbol
Kirloskar Electric Company Ltd,KECL
Nel Holdings South Ltd,NEH
Tarapur Transformers Ltd,TARAPUR
SJVN Ltd,SJVN
Jaypee Infratech Ltd,JPINFRATEC
EMAMI PAPER MILLS LTD.,EMAMIPAP
Kriti Nutrients Ltd,KRITINUT
GKB OPHTHALMICS LTD.,GKB
HINDUSTAN MEDIA VENTURES LTD.,HMVL
Emami Realty Ltd,EMAMIREAL
ASIAN HOTELS (WEST) LTD.,AHLWEST
ASIAN HOTELS (EAST) LTD.,AHLEAST
Bajaj Consumer Care Ltd,BAJAJCON
PRAKASH STEELAGE LTD.,PRAKASHSTL
GUJARAT PIPAVAV PORT LTD.,GPPL
WELSPUN INVESTMENTS AND COMMERCIALS LTD.,WELINV
INDOSOLAR LTD.,INDOSOLAR
Sastasundar Ventures Ltd,SASTASUNDR
CAREER POINT LTD.,CAREERP
EROS INTERNATIONAL MEDIA LTD.,EROSMEDIA
RAMKY INFRASTRUCTURE LTD.,RAMKY
ORIENT GREEN POWER COMPANY LTD.,GREENPOWER
GALLANTT ISPAT LTD.,GALLISPAT
CANTABIL RETAIL INDIA LTD.,CANTABIL
SEA TV NETWORK LTD.,SEATV
VA TECH WABAG LTD.,WABAG
BEDMUTHA INDUSTRIES LTD.,BEDMUTHA
ASHOKA BUILDCON LTD.,ASHOKA
COMMERCIAL ENGINEERS & BODY BUILDERS CO. LTD.,CEBBCO
OBEROI REALTY LTD.,OBEROIRLTY
PRESTIGE ESTATES PROJECTS LTD.,PRESTIGE
GYSCOAL ALLOYS LTD.,GAL
COAL INDIA LTD.,COALINDIA
GRAVITA INDIA LTD.,GRAVITA
RPP INFRA PROJECTS LTD.,RPPINFRA
RDB REALTY & INFRASTRUCTURE LTD.,RDBRIL
MOIL LTD.,MOIL
ZEE LEARN LTD.,ZEELEARN
KESAR TERMINALS & INFRASTRUCTURE LTD.,KTIL
A2Z Infra Engineering Limited,A2ZINFRA
KIRLOSKAR OIL ENGINES LTD.,KIRLOSENG
RAVI KUMAR DISTILLERIES LTD.,RKDL
PUNJAB & SIND BANK,PSB
FUTURE MARKET NETWORKS LTD.,FMNL
Surana Solar Limited,SURANASOL
KALYANI INVESTMENT COMPANY LTD.,KICL
BF INVESTMENT LTD.,BFINVEST
SUMMIT SECURITIES LTD.,SUMMITSEC
INNOVASSYNTH INVESTMENTS LTD.,INOVSYNTH
STEL Holdings Ltd,STEL
OMKAR SPECIALITY CHEMICALS LTD.,OMKARCHEM
JUBILANT INDUSTRIES LTD.,JUBLINDS
TEXMACO RAIL & ENGINEERING LTD.,TEXRAIL
INDIAN TERRAIN FASHIONS LTD.,INDTERRAIN
FINEOTEX CHEMICAL LTD.,FCL
DHUNSERI INVESTMENTS LTD.,DHUNINV
ZEN TECHNOLOGIES LTD.,ZENTEC
LOVABLE LINGERIE LTD.,LOVABLE
PTC INDIA FINANCIAL SERVICES LTD.,PFS
TCI DEVELOPERS LTD.,TCIDEVELOP
MUTHOOT FINANCE LTD.,MUTHOOTFIN
Future Consumer Ltd,FCONSUMER
CIL NOVA PETROCHEMICALS LTD.,CNOVAPETRO
VMS INDUSTRIES LTD.,VMS
KARMA ENERGY LTD.,KARMAENG
Delphi World Money Ltd,DELPHIFX
RUSHIL DECOR LTD.,RUSHIL
ENKEI WHEELS (INDIA) LTD.,ENKEIWHEL
Kridhan Infra Limited,KRIINFRA
INVENTURE GROWTH & SECURITIES LTD.,INVENTURE
L&T FINANCE HOLDINGS LTD.,L&TFH
Yaarii Digital Integrated Services Ltd,YAARII
TREE HOUSE EDUCATION & ACCESSORIES LTD.,TREEHOUSE
BROOKS LABORATORIES LTD.,BROOKS
RUPA & COMPANY LTD.,RUPA
T D POWER SYSTEMS LTD.,TDPOWERSYS
ALEMBIC PHARMACEUTICALS LTD.,APLLTD
VASWANI INDUSTRIES LTD.,VASWANI
PG ELECTROPLAST LTD.,PGEL
LESHA INDUSTRIES LTD.,LESHAIND
Setubandhan Infrastructure Ltd,SETUINFRA
RDB RASAYANS LTD.,RDBRL
TIJARIA POLYPIPES LTD.,TIJARIA
ONELIFE CAPITAL ADVISORS LTD.,ONELIFECAP
Flexituff Ventures International Ltd,FLEXITUFF
Ujaas Energy Limited,UJAAS
TRIVENI TURBINE LTD.,TRITURBINE
INDO THAI SECURITIES LTD.,INDOTHAI
ESSAR SHIPPING LTD.,ESSARSHPNG
APL APOLLO TUBES LTD.,APLAPOLLO
GPT INFRAPROJECTS LTD.,GPTINFRA
FERVENT SYNERGIES LTD.,FERVENTSYN
THOMAS SCOTT (INDIA) LIMITED,THOMASCOTT
TERA SOFTWARE LTD.,TERASOFT
PMC Fincorp Limited,PMCFIN
FUTURISTIC SOLUTIONS LTD.,FUTSOL
ALLIANCE INTEGRATED METALIKS LTD.,AIML
Rhi Magnesita India Ltd,RHIM
MULTI COMMODITY EXCHANGE OF INDIA LTD.,MCX
Pyxis Finvest Ltd,PYXISFIN
SCHNEIDER ELECTRIC INFRASTRUCTURE LTD.,SCHNEIDER
OLYMPIC CARDS LTD.,OLPCL
NBCC (India) Ltd,NBCC
MT EDUCARE LTD.,MTEDUCARE
HEXA TRADEX LTD.,HEXATRADEX
MAXHEIGHTS INFRASTRUCTURE LTD.,MAXHEIGHTS
TRIBHOVANDAS BHIMJI ZAVERI LTD.,TBZ
VARDHMAN SPECIAL STEELS LTD.,VSSL
Looks Health Services Limited,LOOKS
SPECIALITY RESTAURANTS LTD.,SPECIALITY
Lypsa Gems & Jewellery Ltd,LYPSAGEMS
MAX ALERT SYSTEMS LTD.,MASL
Rattanindia Enterprises Ltd,RTNINDIA
S.E. POWER LTD.,SEPOWER
JTL INFRA LTD.,JTLINFRA
ADVANCE METERING TECHNOLOGY LTD.,AMTL
NORTH EASTERN CARRYING CORPORATION LTD.,NECCLTD
Waaree Renewable Technologies Ltd,WAAREERTL
JUPITER INFOMEDIA LTD.,JUPITERIN
VINAYAK POLYCON INTERNATIONAL LTD.,VINAYAKPOL
JOINTECA EDUCATION SOLUTIONS LTD.,JOINTECAED
Ducon Infratechnologies Ltd,DUCON
Prozone Intu Properties Limited,PROZONINTU
SRG HOUSING FINANCE LTD.,SRGHFL
COMFORT COMMOTRADE LTD.,COMCL
BRONZE INFRA-TECH LTD.,BITL
Supremex Shine Steels Ltd,SUPREMEX
VIRTUAL GLOBAL EDUCATION LTD.,VIRTUALG
ZUARI AGRO CHEMICALS LTD.,ZUARI
STEEL EXCHANGE INDIA LTD.,STEELXIND
TRIO MERCANTILE & TRADING LTD.,TRIOMERC
CIGNITI TECHNOLOGIES LTD.,CIGNITI
CDG Petchem Ltd,CDG
CARE Ratings Ltd,CARERATING
PC JEWELLER LTD.,PCJEWELLER
Indus Towers Ltd,INDUSTOWER
V-MART RETAIL LTD.,VMART
NIBE Ltd,NIBE
Mukta Agriculture Ltd,MUKTA
Mystic Electronics Ltd,MYSTICELE
COMFORT FINCAP LTD.,COMFINCAP
BOTHRA METALS & ALLOYS LTD.,BMAL
REPCO HOME FINANCE LTD.,REPCOHOME
LAKHOTIA POLYESTERS (INDIA) LTD.,LAKHOTIA
GCM Securities Ltd,GCMSECU
NRB INDUSTRIAL BEARINGS LTD.,NIBL
KIFS FINANCIAL SERVICES LTD.,KIFS
SREELEATHERS LTD.,SREEL
Sharda Motor Industries Ltd,SHARDA
BINNY MILLS LTD.,BINNYMILLS
S V GLOBAL MILL LTD.,SVGLOBAL
SDC Techmedia Ltd,SDC
JUST DIAL LTD.,JUSTDIAL
OBJECTONE INFORMATION SYSTEMS LTD.,OONE
INDIA FINSEC LTD.,IFINSEC
BRAHMAPUTRA INFRASTRUCTURE LTD.,BRAHMINFRA
Quest Softech (India) Ltd,QUEST
Orient Cement Ltd,ORIENTCEM
Aditya Birla Fashion and Retail Ltd,ABFRL
Indiabulls Housing Finance Ltd,IBULHSGFIN
Money Masters Leasing & Finance Ltd,MMLF
Alacrity Securities Ltd,ALSL
GCM Commodity & Derivatives Ltd,GCMCOMM
Kushal Ltd,KUSHAL
Tiger Logistics (India) Ltd,TIGERLOGS
R J Bio-Tech Ltd,RJBIOTECH
JK Agri Genetics Ltd,JK AGRI
Future Lifestyle Fashions Ltd,FLFL
Trimurthi Ltd,TRIMURTHI
PVV Infra Ltd,PVVINFRA
VCU Data Management Ltd,VCU
IND Renewable Energy Ltd,INDRENEW
S R G Securities Finance Ltd,SRGSFL
Amrapali Capital and Finance Services Ltd,ACFSL
Stellar Capital Services Ltd,STELLAR
Five X Tradecom Ltd,FIVEXTRADE
Jindal Poly Investment and Finance Company Ltd,JPOLYINVST
Yuranus Infrastructure Ltd,YURANUS
Integra Telecommunication & Software Ltd,INTELSOFT
B. P. Capital Ltd,BPCAP
Captain Polyplast Ltd,CPL
Arnold Holdings Ltd,ARNOLD
Sunil Healthcare Ltd,SUNLOC
RCI Industries & Technologies Ltd,RCIIND
Suyog Telematics Ltd,SUYOG
Nath Bio-Genes (India) Ltd,NATHBIOGEN
Agri- Tech (India) Ltd,AGRITECH
Chemtech Industrial Valves Ltd,CHEMTECH
Taaza International Ltd,TAAZAINT
Agrimony Commodities Ltd,AGRIMONY
Viaan Industries Ltd,VIAANINDUS
Denis Chem Lab Ltd,DENISCHEM
Polymac Thermoformers Ltd,POLYMAC
Unishire Urban Infra Ltd,UNISHIRE
Laxmipati Engineering Works Ltd,LAXMIPATI
ETT Ltd,ETT
Kiran Vyapar Ltd,KIRANVYPAR
B.C. Power Controls Ltd,BCP
Karnimata Cold Storage Ltd,KCSL
Race Eco Chain Ltd,RACE
Mangalam Industrial Finance Ltd,MANGIND
Viji Finance Ltd,VFL
Phoenix Township Ltd,PHOENIXTN
Raunaq EPC International Ltd,RAUNAQEPC
Infronics Systems Ltd,INFRONICS
Oceanaa Biotek Industries Ltd,OBIL
Joonktollee Tea & Industries Ltd,JOONKTOLL
R&B Denims Ltd,RNBDENIMS
Gold Line International Finvest Ltd,GOLDLINE
Sharp Investments Ltd,SHARPINV
Wonderla Holidays Ltd,WONDERLA
GCM Capital Advisors Ltd,GCMCAPI
A.F. Enterprises Ltd,AFEL
Incredible Industries Ltd,INCREDIBLE
West Leisure Resorts Ltd,WESTLEIRES
Nam Securities Ltd,NAM
Maestros Electronics & Telecommunications Systems Ltd,METSL
SPS Finquest Ltd,SPS
Moneyboxx Finance Ltd,MONEYBOXX
Worth Investment & Trading Co Ltd,WORTH
Quasar India Ltd,QUASAR
Thirani Projects Ltd,TPROJECT
Amarnath Securities Ltd,AMARSEC
Capital Trade Links Ltd,CTL
Tarini International Ltd,TARINI
Crown Tours Ltd,CROWNTOURS
Omansh Enterprises Ltd,OMANSH
J. Taparia Projects Ltd,JTAPARIA
Ramchandra Leasing & Finance Ltd,RLFL
Gold Coin Health Foods Ltd,GOLDCOINHF
Bansal Roofing Products Ltd,BRPL
Arman Holdings Ltd,ARMAN
Skipper Ltd,SKIPPER
Adarsh Mercantile Ltd,ADARSH
James Warren Tea Ltd,JAMESWARREN
Vistar Amar Ltd,VISTARAMAR
Apollo Tricoat Tubes Ltd,APOLLOTRI
Gulf Oil Lubricants India Ltd,GULFOILLUB
Fruition Venture Ltd,FRUTION
Triveni Enterprises Ltd,TRIVENIENT
Bhanderi Infracon Ltd,BHANDERI
Trivikrama Industries Ltd,TRIVIKRAMA
Quantum Build-Tech Ltd,QUANTBUILD
TTI Enterprise Ltd,TTIENT
Vishal Fabrics Ltd,VISHAL
Toyam Industries Ltd,TOYAMIND
Gajanan Securities Services Ltd,GAJANANSEC
Unison Metals Ltd,UNISON
Real Touch Finance Ltd,RTFL
Vasundhara Rasayans Ltd,VRL
Snowman Logistics Ltd,SNOWMAN
QGO Finance Ltd,QGO
Purshottam Investofin Ltd,PURSHOTTAM
Hind Commerce Ltd,HCLTD
Sharda Cropchem Ltd,SHARDACROP
Sirohia & Sons Ltd,SIROHIA
Naysaa Securities Ltd,NAYSAA
Shemaroo Entertainment Ltd,SHEMAROO
Ultracab (India) Ltd,ULTRACAB
Rajasthan Cylinders & Containers Ltd,RCCL
Econo Trade (India) Ltd,ETIL
Atishay Ltd,ATISHAY
Suchitra Finance & Trading Company Ltd,SUCHITRA
Dhabriya Polywood Ltd,DHABRIYA
Aryaman Capital Markets Ltd,ARYACAPM
PDS Multinational Fashions Ltd,PDSMFL
Hanman Fit Ltd,HANMAN
Vibrant Global Capital Ltd,VGCL
Starlit Power Systems Ltd,STARLIT
Ceinsys Tech Ltd,CEINSYSTECH
Panache Innovations Ltd,PANACHE
Mudunuru Ltd,MUDUNURU
JLA Infraville Shoppers Ltd,JSHL
Crane Infrastructure Ltd,CRANEINFRA
Niyogin Fintech Ltd,NIYOGIN
Asia Capital Ltd,ASIACAP
Akashdeep Metal Industries Ltd,AKASHDEEP
Gilada Finance & Investments Ltd,GILADAFINS
Budge Budge Company Ltd,BUDGE BUDGE
Jet Infraventure Ltd,JETINFRA
Shree Ajit Pulp And Paper Ltd,SAPPL
Aanchal Ispat Ltd,AANCHALISP
Captain Pipes Ltd,CAPPIPES
Anubhav Infrastructure Ltd,ANUBHAV
Meenakshi Enterprises Ltd,MEL
Intellect Design Arena Ltd,INTELLECT
Monte Carlo Fashions Ltd,MONTECARLO
Jeevan Scientific Technology Ltd,JSTL
Indo Cotspin Ltd,ICL
Panafic Industrials Ltd,PANAFIC
My Money Securities Ltd,MYMONEY
Sri Amarnath Finance Ltd,AMARNATH
Continental Securities Ltd,CSL
Nexus Surgical And Medicare Ltd,NEXUSSURGL
Sellwin Traders Ltd,SELLWIN
Galada Finance Ltd,GALADAFIN
Emerald Leasing Finance & Investment Company Ltd,EMERALD
M.K. Exim (India) Ltd,MKEXIM
Magellanic Cloud Ltd,MCLOUD
Octal Credit Capital Ltd,OCTAL
Mihika Industries Ltd,MIHIKA
Kanchi Karpooram Ltd,KANCHI
Shri Niwas Leasing And Finance Ltd,SHRINIWAS
Dhunseri Tea & Industries Ltd,DHUNTEAIND
Vani Commercials Ltd,VANICOM
Skyline Ventures India Ltd,SKILVEN
Spaceage Products Ltd,SPACEAGE
Raghuvansh Agrofarms Ltd,RAFL
COSYN Ltd,COSYN
Sofcom Systems Ltd,SOFCOM
Naturite Agro Products Ltd,NAPL
Karnavati Finance Ltd,KARNAVATI
Abhishek Finlease Ltd,ABHIFIN
Mercantile Ventures Ltd,MERCANTILE
Sonal Mercantile Ltd,SONAL
Abhinav Leasing & Finance Ltd,ALFL
Genus Paper & Boards Ltd,GENUSPAPER
Minda Corporation Ltd,MINDACORP
Mercury Laboratories Ltd,MERCURYLAB
Concord Drugs Ltd,CONCORD
Wardwizard Innovations & Mobility Ltd,WARDINMOBI
Greenlam Industries Ltd,GRNLAMIND
Talbros Engineering Ltd,TALBROSENG
SAR Auto Products Ltd,SAPL
Purohit Construction Ltd,PUROHITCON
Jayatma Enterprises Ltd,JAYATMA
PTC Industries Ltd,PTCIL
GBL Industries Ltd,GBLIL
Chennai Ferrous Industries Ltd,CHENFERRO
Megri Soft Ltd,MEGRISOFT
Gita Renewable Energy Ltd,GITARENEW
Ortel Communications Ltd,ORTEL
Neil Industries Ltd,NEIL
Star Housing Finance Ltd,STARHFL
Beekay Steel Industries Ltd,BEEKAY
SSPN Finance Ltd,SSPNFIN
Fraser and Company Ltd,FRASER
Tirupati Tyres Ltd,TTIL
SVP Housing Ltd,SVPHOUSING
AGI Infra Ltd,AGIIL
BKM Industries Ltd,BKMINDST
Manaksia Steels Ltd,MANAKSTELTD
Manaksia Aluminium Company Ltd,MNKALCOLTD
Manaksia Coated Metals & Industries Ltd,MNKCMILTD
Imagicaaworld Entertainment Ltd,IMAGICAA
Inox Wind Ltd,INOXWIND
Rajputana Investment and Finance Ltd,RAJPUTANA
Consecutive Investment & Trading Company Ltd,CITL
Aananda Lakshmi Spinning Mills Ltd,AANANDALAK
HKG Ltd,HKG
Filtra Consultants and Engineers Ltd,FILTRA
Athena Constructions Ltd,ATHCON
Northlink Fiscal and Capital Services Ltd,NORTHLINK
Sheshadri Industries Ltd,SHESHAINDS
SAB Industries Ltd,SAB
Paul Merchants Ltd,PML
Alan Scott Industries Ltd,ALAN SCOTT
O. P. Chains Ltd,OPCHAINS
Sujala Trading & Holdings Ltd,SUJALA
VRL Logistics Ltd,VRLLOG
Jain Marmo Industries Ltd,JAINMARMO
Bangalore Fort Farms Ltd,BFFL
Palco Metals Ltd,PALCO
Bodhtree Consulting Ltd,BODHTREE
Sarvottam Finvest Ltd,SARVOTTAM
MEP Infrastructure Developers Ltd,MEP
Vegetable Products Ltd,VEGETABLE
UFO Moviez India Ltd,UFO
Panth Infinity Ltd,PANTH
Shivalik Rasayan Ltd,SHIVALIK
Integrated Capital Services Ltd,ICSL
PNC Infratech Ltd,PNCINFRA
Arfin India Ltd,ARFIN
Helpage Finlease Ltd,HELPAGE
Indra Industries Ltd,INDRAIND
Hawa Engineers Ltd,HAWAENG
Authum Investment & Infrastructure Ltd,AIIL
POCL Enterprises Ltd,POEL
Amba Enterprises Ltd,AEL
Devhari Exports (India) Ltd,DEVHARI
Capfin India Ltd,CAPFIN
Moongipa Securities Ltd,MOONGIPASEC
Satia Industries Ltd,SATIA
Genomic Valley Biotech Ltd,GVBL
Garment Mantra Lifestyle Ltd,GARMNTMNTR
Srestha Finvest Ltd,SRESTHA
Saumya Consultants Ltd,SAUMYA
Mauria Udyog Ltd,MUL
Mishka Exim Ltd,MISHKA
Sportking India Ltd,SPORTKING
VMV Holidays Ltd,VMV
Ambition Mica Ltd,AMBITION
HCKK Ventures Ltd,HCKKVENTURE
Rudra Global Infra Products Ltd,RUDRA
Loyal Equipments Ltd,LOYAL
Gala Global Products Ltd,GGPL
Majestic Research Services and Solutions Ltd,MRSS
Chemiesynth (Vapi) Ltd,CHEMIESYNT
Grandeur Products Ltd,GPL
Jyotirgamya Enterprises Ltd,JEL
Balkrishna Paper Mills Ltd,BALKRISHNA
Shyam Century Ferrous Ltd,SCFL
Surya India Ltd,SURYAINDIA
Adani Transmission Ltd,ADANITRANS
Star Delta Transformers Ltd,STARDELTA
Amrapali Fincap Ltd,AMRAFIN
Dr Habeebullah Life Sciences Ltd,DRHABEEB
Syngene International Ltd,SYNGENE
Pecos Hotels and Pubs Ltd,PECOS
Boston Leasing and Finance Ltd,BLFL
Mangalam Seeds Ltd,MSL
Kaya Ltd,KAYA
Alstone Textiles (India) Ltd,ALSTONE
Symbiox Investment & Trading Company Ltd,SYMBIOX
Ortin Laboratories Ltd,ORTINLAABS
AVI Polymers Ltd,AVI
Majesco Ltd,MJCO
Oswal Greentech Ltd,BINDALAGRO
Ozone World Ltd,OZONEWORLD
A.K. Spintex Ltd,AKSPINTEX
Arvind SmartSpaces Ltd,ARVSMART
Power Mech Projects Ltd,POWERMECH
Canopy Finance Ltd,CANOPYFIN
Rama Steel Tubes Ltd,RAMASTEEL
Thinkink Picturez Ltd,THINKINK
Universal Autofoundry Ltd,UNIAUTO
Veto Switchgears and Cables Ltd,VETO
Navkar Corporation Ltd,NAVKARCORP
Shree Pushkar Chemicals & Fertilisers Ltd,SHREEPUSHK
Gujarat Gas Ltd,GUJGAS
Waaree Technologies Ltd,WAAREE
Sadbhav Infrastructure Project Ltd,SADBHIN
Sal Automotive Ltd,SALAUTO
Polyspin Exports Ltd,POLYSPIN
Pritika Auto Industries Ltd,PRITIKAUTO
Sri Krishna Constructions (India) Ltd,SKC
Soni Medicare Ltd,SML
Mahaveer Infoway Ltd,MINFY
Krishna Capital and Securities Ltd,KRISHNACAP
Acme Resources Ltd,ACME
Kabra Commercial Ltd,KCL
Vishal Bearings Ltd,VISHALBL
Bella Casa Fashion & Retail Ltd,BELLACASA
Mallcom (India) Ltd,MALLCOM
Patdiam Jewellery Ltd,PJL
Vaksons Automobiles Ltd,VAL
Arambhan Hospitality Services Ltd,ARAMBHAN
Satin Creditcare Network Ltd,SATIN
Decorous Investment & Trading Co Ltd,DITCO
Generic Engineering Construction and Projects Ltd,GENCON
Kuber Udyog Ltd,KUBERJI
Neeraj Paper Marketing Ltd,NEERAJ
Muzali Arts Ltd,MUZALI
Tejnaksh Healthcare Ltd,TEJNAKSH
Indo-Global Enterprises Ltd,INDOGLOBAL
Brilliant Portfolios Ltd,BRIPORT
Richfield Financial Services Ltd,RFSL
Coffee Day Enterprises Ltd,COFFEEDAY
IDFC First Bank Ltd,IDFCFIRSTB
Beardsell Ltd,BEARDSELL
InterGlobe Aviation Ltd,INDIGO
IGC Industries Ltd,IGCIL
S H Kelkar and Company Ltd,SHK
Aryavan Enterprise Ltd,ARYAVAN
Typhoon Financial Services Ltd,TFSL
Panorama Studios International Ltd,PANORAMA
Shree Ganesh Biotech (India) Ltd,SHREEGANES
GTV Engineering Ltd,GTV
Pariksha Fin- Invest- Lease Ltd,PARIKSHA
Tirupati Finlease Ltd,TFLL
Garbi Finvest Ltd,GARBIFIN
Adharshila Capital Services Ltd,ADHARSHILA
Smart Finsec Ltd,SMARTFIN
Rajkot Investment Trust Ltd,RAJKOTINV
Adcon Capital Services Ltd,ADCON
Quint Digital Media Ltd,QUINT
Uday Jewellery Industries Ltd,UDAYJEW
Mayukh Dealtrade Ltd,MAYUKH
Navigant Corporate Advisors Ltd,NAVIGANT
Grovy India Ltd,GROVY
Alkem Laboratories Ltd,ALKEM
Dr. Lal PathLabs Ltd,LALPATHLAB
Navketan Merchants Ltd,NAVKETAN
Suncare Traders Ltd,SCTL
Creative Castings Ltd,CREATIVE
Aayush Food and Herbs Ltd,AAYUSH
Elitecon International Ltd,ELITECON
Lux Industries Ltd,LUXIND
Valley Magnesite Company Ltd,VALLEY
Abhishek Infraventures Ltd,ABHIINFRA
Apoorva Leasing Finance and Investment Company Ltd,APOORVA
Beekay Niryat Ltd,BNL
Narayana Hrudayalaya Ltd,NH
F Mec International Financial Services Ltd,FMEC
Deep Diamond India Ltd,DDIL
Abhijit Trading Company Ltd,ABHIJIT
Remedium Lifecare Ltd,REMLIFE
Aarnav Fashions Ltd,AARNAV
Acewin Agriteck Ltd,ACEWIN
Sunshine Capital Ltd,SCL
Shivansh Finserve Ltd,SHIVA
Mishtann Foods Ltd,MISHTANN
Delta Industrial Resources Ltd,DELTA
Jindal Stainless (Hisar) Ltd,JSLHISAR
Oracle Credit Ltd,ORACLECR
Kotia Enterprises Ltd,KEL
Chamak Holdings Ltd,CHAMAK
Blue Cloud Softech Solutions Ltd,BLUECLOUDS
A Infrastructure Ltd,AINFRA
BCL Enterprises Ltd,BCLENTERPR
AAR Commercial Company Ltd,AARCOM
Precision Camshafts Ltd,PRECAM
Blueblood Ventures Ltd,BVL
TeamLease Services Ltd,TEAMLEASE
Vidli Restaurants Ltd,VIDLI
Best Agrolife Ltd,BESTAGRO
Ace Men Engg Works Ltd,ACEMEN
BFL Asset Finvest Ltd,BFLAFL
Radhagobind Commercial Ltd,RCL
Quick Heal Technologies Ltd,QUICKHEAL
Kapil Raj Finance Ltd,KAPILRAJ
Ganga Pharmaceuticals Ltd,GANGAPHARM
Dynamic Archistructures Ltd,DAL
Sylph Education Solutions Ltd,SESL
Shivkamal Impex Ltd,SHIVKAMAL
K.P. Energy Ltd,KPEL
Interactive Financial Services Ltd,IFINSER
Hiliks Technologies Ltd,HILIKS
Hypersoft Technologies Ltd,HYPERSOFT
Gokul Agro Resources Ltd,GOKULAGRO
Fredun Pharmaceuticals Ltd,FREDUN
Simbhaoli Sugars Ltd,SIMBHALS
Relicab Cable Manufacturing Ltd,RELICAB
Modern Converters Ltd,MODCL
Mega Nirman and Industries Ltd,MNIL
Darjeeling Ropeway Company Ltd,DARJEELING
Advik Capital Ltd,ADVIKCA
Pudumjee Paper Products Ltd,PDMJEPAPER
HealthCare Global Enterprises Ltd,HCG
Khemani Distributors & Marketing Ltd,KDML
Umiya Tubes Ltd,UMIYA
Bharat Wire Ropes Ltd,BHARATWIRE
CHD Chemicals Ltd,CHDCHEM
Infibeam Avenues Ltd,INFIBEAM
LE Lavoir Ltd,LELAVOIR
Mudra Financial Services Ltd,MUDRA
Shivom Investment & Consultancy Ltd,SICLTD
Balgopal Commercial Ltd,BALGOPAL
Superior Finlease Ltd,SUPERIOR
Raghav Productivity Enhancers Ltd,RPEL
Franklin Leasing and Finance Ltd,FRANKLIN
Lancer Container Lines Ltd,LANCER
NINtec Systems Ltd,NINSYS
Equitas Holdings Ltd,EQUITAS
Halder Venture Ltd,HALDER
SKIL Infrastructure Ltd,SKIL
Thyrocare Technologies Ltd,THYROCARE
Bajaj Healthcare Ltd,BAJAJHCARE
Ujjivan Financial Services Ltd,UJJIVAN
RSD Finance Ltd,RSDFIN
Crompton Greaves Consumer Electricals Ltd,CROMPTON
Pilani Investment and Industries Corporation Ltd,PILANIINVS
Darshan Orna Ltd,DARSHANORNA
Parag Milk Foods Ltd,PARAGMILK
Madhav Infra Projects Ltd,MADHAVIPL
Shalimar Agencies Ltd,SAGL
Kome-On Communication Ltd,KOCL
Svarnim Trade Udyog Ltd,SNIM
Nagarjuna Fertilizers and Chemicals Ltd,NAGARFERT
Shanti Educational Initiatives Ltd,SEIL
Rotographics (India) Ltd,RGIL
Likhami Consulting Ltd,LIKHAMI
Medico Intercontinental Ltd,MIL
Yash Chemex Ltd,YASHCHEM
Max Ventures and Industries Ltd,MAXVIL
Bazel International Ltd,BAZELINTER
Jindal Leasefin Ltd,JLL
TAAL Enterprises Ltd,TAALENT
Mahanagar Gas Ltd,MGL
Zeal Aqua Ltd,ZEAL
Quess Corp Ltd,QUESS
Advance Syntex Ltd,ASYL
Hindusthan Urban Infrastructure Ltd,HUIL
Titaanium Ten Enterprise Ltd,TITAANIUM
Commercial Syn Bags Ltd,COMSYN
Confidence Futuristic Energetech Ltd,CFEL
Lloyds Steels Industries Ltd,LLOYDSTEEL
Kwality Pharmaceuticals Ltd,KPL
Larsen & Toubro Infotech Ltd,LTI
East West Holdings Ltd,EASTWEST
Colorchips New Media Ltd,COLORCHIPS
Advanced Enzyme Technologies Ltd,ADVENZYMES
Ladam Affordable Housing Ltd,LAHL
Prabhat Technologies (India) Ltd,PTIL
Dilip Buildcon Ltd,DBL
S.P. Apparels Ltd,SPAL
Bigbloc Construction Ltd,BIGBLOC
Golden Crest Education & Services Ltd,GOLDENCREST
ECS Biztech Ltd,ECS
Future Retail Ltd,FRETAIL
RBL Bank Ltd,RBLBANK
AMS Polymers Ltd,AMS
Shiva Granito Export Ltd,SHIVAEXPO
BLS International Services Ltd,BLS
Mitsu Chem Plast Ltd,MITSU
Sprayking Agro Equipment Ltd,SPRAYKING
Narayani Steels Ltd,NARAYANI
SAB Events & Governance Now Media Ltd,GOVNOW
Riddhi Steel and Tube Ltd,RSTL
TV Vision Ltd,TVVISION
Spicy Entertainment and Media Ltd,SPICY
Visco Trade Associates Ltd,VISCO
Tiaan Consumer Ltd,TIAANC
L&T Technology Services Ltd,LTTS
G N A Axles Ltd,GNA
Radhika Jeweltech Ltd,RADHIKAJWE
Sabrimala Industries India Ltd,SIIL
ICICI Prudential Life Insurance Company Ltd,ICICIPRULI
Ishaan Infrastructures and Shelters Ltd,IISL
ARC Finance Ltd,ARCFIN
HPL Electric & Power Ltd,HPL
Sagarsoft (India) Ltd,SAGARSOFT
DRA Consultants Ltd,DRA
Valiant Organics Ltd,VALIANTORG
Aditya Consumer Marketing Ltd,ACML
Shashijit Infraprojects Ltd,SHASHIJIT
Bindal Exports Ltd,BINDALEXPO
Mewar Hi-Tech Engineering Ltd,MHEL
Diksat Transworld Ltd,DIKSAT
India Green Reality Ltd,IGRL
Endurance Technologies Ltd,ENDURANCE
Purple Entertainment Ltd,PURPLE
Supra Pacific Management Consultancy Ltd,SUPRAP
PNB Housing Finance Ltd,PNBHOUSING
Southern Infosys Ltd,SOUTHERNIN
